,budgetListIDX,budgetListName,bLnameLength,MvName,mvNameLength,maxFuzzRatioIDX,maxFuzzRatio,maxFuzzSetRatioIDX,maxFuzzSetRatio,budgetListMvReleaseYR,MvReleaseYR
2377,2377,Freedom Writers,15,Freedom Writers,15,5627,100,5627,100,2007,2007.0
2378,2378,The Magic Flute,15,The Smurfs and the Magic Flute,30,11127,69,13793,100,2006,1983.0
2379,2379,Loving Annabelle,16,Annabelle,9,1270,72,1270,100,2006,2014.0
2380,2380,Les Bronzés 3: amis pour la vie,31,C'est La Vie,12,12277,49,12411,67,2006,1990.0
2381,2381,Fengkuang de Shitou,19,A Tout de Suite,15,3608,52,7088,59,2006,2005.0
2382,2382,Miss Potter,11,Miss Potter,11,6379,100,6379,100,2006,2006.0
2383,2383,The Dead Girl,13,The Dead Girl,13,6677,100,6677,100,2006,2006.0
2384,2384,Factory Girl,12,Factory Girl,12,6404,100,6404,100,2006,2006.0
2385,2385,El Laberinto del Fauno,22,No Place to Hide,16,6724,57,11707,58,2006,1993.0
2386,2386,Perfume: The Story of a Murderer,32,Perfume - The Story of a Murderer,33,6391,95,6391,100,2006,2006.0
2387,2387,Black Christmas,15,Black Christmas (2006),22,6314,81,6314,100,2006,2006.0
2388,2388,Notes on a Scandal,18,Notes on a Scandal,18,6309,100,6309,100,2006,2006.0
2389,2389,Children of Men,15,Children of Men,15,6273,100,6273,100,2006,2006.0
2390,2390,We Are Marshall,15,We Are Marshall,15,6255,100,6255,100,2006,2006.0
2391,2391,Night at the Museum,19,Night at the Museum: Secret of the Tomb,39,6186,100,1256,100,2006,2014.0
2392,2392,Venus,5,Venus in Fur,12,6372,100,1497,100,2006,2014.0
2393,2393,Man cheng jin dai huang jin jia,31,Ant-Man,7,379,56,541,60,2006,2015.0
2394,2394,Letters from Iwo Jima,21,Letters from Iwo Jima,21,6322,100,6322,100,2006,2006.0
2395,2395,The Painted Veil,16,The Painted Veil,16,6346,100,6346,100,2006,2006.0
2396,2396,Rocky Balboa,12,Rocky Balboa,12,6222,100,6222,100,2006,2006.0
2397,2397,The Pursuit of Happyness,24,The Pursuit of Happyness,24,6194,100,6194,100,2006,2006.0
2398,2398,The Good German,15,Good,4,6413,100,5411,100,2006,2008.0
2399,2399,Eragon,6,Eragon,6,6215,100,6215,100,2006,2006.0
2400,2400,Charlotte's Web,15,Charlotte's Web (2006),22,6209,81,6209,100,2006,2006.0
2401,2401,Indigènes,9,Ondine,6,4112,67,4112,71,2006,2010.0
2402,2402,Dreamgirls,10,Dreamgirls,10,6203,100,6203,100,2006,2006.0
2403,2403,Arthur et les Minimoys,22,Arthur,6,12020,57,14028,100,2006,1981.0
2404,2404,The Holiday,11,The Best Man Holiday,20,6229,100,1981,100,2006,2013.0
2405,2405,Apocalypto,10,Apocalypto,10,6247,100,6247,100,2006,2006.0
2406,2406,Blood Diamond,13,Blood Diamond,13,6240,100,6240,100,2006,2006.0
2407,2407,Unaccompanied Minors,20,Unaccompanied Minors,20,6312,100,6312,100,2006,2006.0
2408,2408,The Nativity Story,18,The Nativity Story,18,6267,100,6267,100,2006,2006.0
2409,2409,Turistas,8,Turistas,8,6355,100,6355,100,2006,2006.0
2410,2410,Kurtlar vadisi - Irak,21,Air Guitar Nation,17,1541,47,5950,56,2006,2007.0
2411,2411,Déjà Vu,7,Deja Vu,7,6226,71,6226,83,2006,2006.0
2412,2412,Deck the Halls,14,Deck the Halls,14,6274,100,6274,100,2006,2006.0
2413,2413,The Fountain,12,The Fountain,12,6342,100,6342,100,2006,2006.0
2414,2414,Opal Dreams,11,Opal Dream,10,6693,95,6693,95,2006,2006.0
2415,2415,The History Boys,16,The History Boys,16,6383,100,6383,100,2006,2006.0
2416,2416,Bobby,5,Bringing Up Bobby,17,6338,100,3239,100,2006,2012.0
2417,2417,Casino Royale,13,Casino Royale,13,6193,100,6193,100,2006,2006.0
2418,2418,Let's Go to Prison,18,Let's Go to Prison,18,6366,100,6366,100,2006,2006.0
2419,2419,For Your Consideration,22,For Your Consideration,22,6362,100,6362,100,2006,2006.0
2420,2420,Happy Feet,10,Happy Feet Two,14,6191,100,3340,100,2006,2011.0
2421,2421,A Good Year,11,Good,4,6350,100,5411,100,2006,2008.0
2422,2422,Come Early Morning,18,Morning,7,6549,100,2568,100,2006,2013.0
2423,2423,FUR: An Imaginary Portrait of Diane Arbus,41,Fur: An Imaginary Portrait of Diane Arbus,41,6504,95,6504,100,2006,2006.0
2424,2424,Stranger Than Fiction,21,Stranger Than Fiction,21,6260,100,6260,100,2006,2006.0
2425,2425,Harsh Times,11,Harsh Times,11,6373,100,6373,100,2006,2006.0
2426,2426,Copying Beethoven,17,Copying Beethoven,17,6465,100,6465,100,2006,2006.0
2427,2427,Borat,5,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,83,393,67,6200,100,2006,2006.0
2428,2428,Unknown,7,Complete Unknown,16,3341,100,224,100,2006,2016.0
2429,2429,Volver,6,Volver,6,6327,100,6327,100,2006,2006.0
2430,2430,Flushed Away,12,Flushed Away,12,6225,100,6225,100,2006,2006.0
2431,2431,Babel,5,Babel,5,6276,100,6276,100,2006,2006.0
2432,2432,Catch a Fire,12,Catch a Fire,12,6369,100,6369,100,2006,2006.0
2433,2433,Saw III,7,Saw III,7,6212,100,6212,100,2006,2006.0
2434,2434,The Prestige,12,The Prestige,12,6245,100,6245,100,2006,2006.0
2435,2435,Flags of Our Fathers,20,Flags of Our Fathers,20,6279,100,6279,100,2006,2006.0
2436,2436,Marie Antoinette,16,Marie Antoinette,16,6315,100,6315,100,2006,2006.0
2437,2437,Running With Scissors,21,Running with Scissors,21,6356,95,6356,100,2006,2006.0
2438,2438,Flicka,6,Flicka,6,6299,100,6299,100,2006,2006.0
2439,2439,51 Birch Street,15,51 Birch Street,15,6570,100,6570,100,2006,2006.0
2440,2440,Driving Lessons,15,Driving Lessons,15,6498,100,6498,100,2006,2006.0
2441,2441,The Grudge 2,12,The Grudge 2,12,6263,100,6263,100,2006,2006.0
2442,2442,Infamous,8,Infamous,8,6419,100,6419,100,2006,2006.0
2443,2443,Man of the Year,15,Man of the Year,15,6269,100,6269,100,2006,2006.0
2444,2444,The Marine,10,The Marine,10,6304,100,6304,100,2006,2006.0
2445,2445,One Night with the King,23,One Night with the King,23,6323,100,6323,100,2006,2006.0
2446,2446,Alex Rider: Operation Stormbreaker,34,Alex Rider: Operation Stormbreaker,34,6438,100,6438,100,2006,2006.0
2447,2447,The Texas Chainsaw Massacre: The Beginning,42,The Texas Chainsaw Massacre: The Beginning,42,6262,100,6262,100,2006,2006.0
2448,2448,Little Children,15,Little Children,15,6364,100,6364,100,2006,2006.0
2449,2449,Employee of the Month,21,Employee of the Month,21,6281,100,6281,100,2006,2006.0
2450,2450,The Departed,12,The Departed,12,6199,100,6199,100,2006,2006.0
2451,2451,Love's Abiding Joy,18,Joy,3,6492,100,579,100,2006,2015.0
2452,2452,Shortbus,8,Shortbus,8,6397,100,6397,100,2006,2006.0
2453,2453,The Secret,10,The Secret Life of Pets,23,5290,95,2,100,2006,2016.0
2454,2454,The Queen,9,The Queen of Versailles,23,6241,100,2796,100,2006,2012.0
2455,2455,Facing the Giants,17,Facing the Giants,17,6341,100,6341,100,2006,2006.0
2456,2456,School for Scoundrels,21,School for Scoundrels,21,6307,100,6307,100,2006,2006.0
2457,2457,Open Season,11,Open Season,11,6207,100,6207,100,2006,2006.0
2458,2458,The Last King of Scotland,25,The Last King,13,6308,100,454,100,2006,2016.0
2459,2459,Renaissance,11,Renaissance,11,6581,100,6581,100,2006,2006.0
2460,2460,Jackass: Number Two,19,Jackass: Number Two,19,6217,100,6217,100,2006,2006.0
2461,2461,All the King's Men,18,All the King's Men,18,6352,100,6352,100,2006,2006.0
2462,2462,La science des rêves,20,Weird Science,13,12725,56,13419,70,2006,1985.0
2463,2463,Feast,5,Feast of Love,13,6594,100,5751,100,2006,2007.0
2464,2464,Flyboys,7,The Flyboys,11,6325,100,5279,100,2006,2008.0
2465,2465,Bandidas,8,Bandido,7,7856,80,7856,80,2006,2004.0
2466,2466,Artie Lange's Beer League,25,Artie Lange's Beer League,25,6453,100,6453,100,2006,2006.0
2467,2467,The Black Dahlia,16,The Black Dahlia,16,6294,100,6294,100,2006,2006.0
2468,2468,Gridiron Gang,13,Gridiron Gang,13,6264,100,6264,100,2006,2006.0
2469,2469,Jimmy and Judy,14,Jimmy P,7,2613,69,1710,83,2006,2014.0
2470,2470,Iraq for Sale: The War Profiteers,33,WAR,3,13271,54,5655,100,2006,2007.0
2471,2471,The Covenant,12,The Covenant,12,6292,100,6292,100,2006,2006.0
2472,2472,Tom yum goong,13,I'm Going Home,14,14146,57,8718,67,2006,2002.0
2473,2473,Sherrybaby,10,Sherrybaby,10,6514,100,6514,100,2006,2006.0
2474,2474,Idiocracy,9,Idiocracy,9,6458,100,6458,100,2006,2006.0
2475,2475,Mutual Appreciation,19,Mutual Appreciation,19,6559,100,6559,100,2006,2006.0
2476,2476,Lage Raho Munna Bhai,20,Lage Raho Munna Bhai,20,6392,100,6392,100,2006,2006.0
2477,2477,Crossover,9,Crossover,9,6357,100,6357,100,2006,2006.0
2478,2478,Crank,5,Crank: High Voltage,19,6284,100,4554,100,2006,2009.0
2479,2479,Invincible,10,Invincible,10,6239,100,6239,100,2006,2006.0
2480,2480,Beerfest,8,Beerfest,8,6302,100,6302,100,2006,2006.0
2481,2481,Idlewild,8,Idlewild,8,6329,100,6329,100,2006,2006.0
2482,2482,The Quiet,9,The Quiet Ones,14,6466,100,1364,100,2006,2014.0
2483,2483,Old Joy,7,Joy,3,6490,100,579,100,2006,2015.0
2484,2484,The Illusionist,15,The Illusionist (2010),22,6261,100,4057,100,2006,2010.0
2485,2485,10th & Wolf,11,10th & Wolf,11,6597,100,6597,100,2006,2006.0
2486,2486,Trust the Man,13,Trust the Man,13,6406,100,6406,100,2006,2006.0
2487,2487,Snakes on a Plane,17,Snakes on a Plane,17,6277,100,6277,100,2006,2006.0
2488,2488,Kabhi Alvida Naa Kehna,22,Kabhi Alvida Naa Kehna,22,6376,100,6376,100,2006,2006.0
2489,2489,Conversations with Other Women,30,Conversations with Other Women,30,6467,100,6467,100,2006,2006.0
2490,2490,Pulse,5,Pulse,5,6301,100,6301,100,2006,2006.0
2491,2491,Casa de Areia,13,Casa De Mi Padre,16,2769,62,2769,76,2006,2012.0
2492,2492,Zoom,4,Zoom,4,6332,100,6332,100,2006,2006.0
2493,2493,Half Nelson,11,Half Nelson,11,6384,100,6384,100,2006,2006.0
2494,2494,Step Up,7,Step Up All In,14,6224,100,1347,100,2006,2014.0
2495,2495,World Trade Center,18,Trade,5,6221,100,5872,100,2006,2007.0
2496,2496,Barnyard: The Original Party Animals,36,Barnyard: The Original Party Animals,36,6218,100,6218,100,2006,2006.0
2497,2497,The Night Listener,18,The Night Listener,18,6347,100,6347,100,2006,2006.0
2498,2498,Talladega Nights: The Ballad of Ricky Bobby,43,Ricky,5,6196,100,4929,100,2006,2009.0
2499,2499,The Descent,11,Descent,7,6286,100,6066,100,2006,2007.0
2500,2500,"Bon Cop, Bad Cop",16,"Bon Cop, Bad Cop",16,6328,100,6328,100,2006,2006.0
2501,2501,Quinceanera,11,Quinceanera,11,6402,100,6402,100,2006,2006.0
2502,2502,Scoop,5,Scoop,5,6339,100,6339,100,2006,2006.0
2503,2503,Miami Vice,10,Miami Vice,10,6227,100,6227,100,2006,2006.0
2504,2504,The Ant Bully,13,The Ant Bully,13,6283,100,6283,100,2006,2006.0
2505,2505,Little Miss Sunshine,20,Sunshine,8,6235,100,5747,100,2006,2007.0
2506,2506,The Case of the Grinning Cat,28,The Case of the Grinning Cat,28,6669,100,6669,100,2006,2006.0
2507,2507,Monster House,13,Monster House,13,6216,100,6216,100,2006,2006.0
2508,2508,Lady in the Water,17,The Lady,8,6257,100,2883,100,2006,2012.0
2509,2509,My Super Ex-Girlfriend,22,Super,5,6295,100,3557,100,2006,2011.0
2510,2510,Clerks II,9,Clerks II,9,6289,100,6289,100,2006,2006.0
2511,2511,Little Man,10,Shut Up Little Man,18,6237,100,3764,100,2006,2011.0
2512,2512,The Oh in Ohio,14,The OH in Ohio,14,6463,93,6463,100,2006,2006.0
2513,2513,"You, Me and Dupree",18,"You, Me and Dupree",18,6214,100,6214,100,2006,2006.0
2514,2514,Edmond,6,Edmond,6,6541,100,6541,100,2006,2006.0
2515,2515,Once in a Lifetime: the Extraordinary Story of the New York Cosmos,66,Cosmos,6,7605,51,385,100,2006,2016.0
2516,2516,A Scanner Darkly,16,A Scanner Darkly,16,6363,100,6363,100,2006,2006.0
2517,2517,Pirates of the Caribbean: Dead Man's Chest,42,The Pirates,11,6185,100,1493,100,2006,2014.0
2518,2518,The Blood of My Brother: A Story of Death in Iraq,49,My Brother,10,7889,57,5957,100,2006,2007.0
2519,2519,The Devil Wears Prada,21,Devil,5,6201,100,3975,100,2006,2010.0
2520,2520,Strangers with Candy,20,Strangers with Candy,20,6396,100,6396,100,2006,2006.0
2521,2521,The Motel,9,The Motel,9,6607,100,6607,100,2006,2006.0
2522,2522,Who Killed the Electric Car?,28,Who Killed the Electric Car?,28,6403,100,6403,100,2006,2006.0
2523,2523,Superman Returns,16,Superman Returns,16,6190,100,6190,100,2006,2006.0
2524,2524,Click,5,Click,5,6197,100,6197,100,2006,2006.0
2525,2525,Krrish,6,Krrish 3,8,6409,100,2111,100,2006,2013.0
2526,2526,Say Uncle,9,Say Uncle,9,6741,100,6741,100,2006,2006.0
2527,2527,The Lake House,14,The Lake House,14,6246,100,6246,100,2006,2006.0
2528,2528,Nacho Libre,11,Nacho Libre,11,6213,100,6213,100,2006,2006.0
2529,2529,Garfield: A Tail of Two Kitties,31,Garfield: A Tail of Two Kitties,31,6282,100,6282,100,2006,2006.0
2530,2530,Wordplay,8,Wordplay,8,6378,100,6378,100,2006,2006.0
2531,2531,The Fast and the Furious: Tokyo Drift,37,Fast and Furious,16,6230,100,4441,100,2006,2009.0
2532,2532,A Prairie Home Companion,24,A Prairie Home Companion,24,6300,100,6300,100,2006,2006.0
2533,2533,Cars,4,Bikes vs Cars,13,6187,100,1017,100,2006,2015.0
2534,2534,The Omen,8,The Omen (2006),15,5808,80,6243,100,2006,2006.0
2535,2535,Peaceful Warrior,16,Warrior,7,6421,100,3417,100,2006,2011.0
2536,2536,The Puffy Chair,15,The Puffy Chair,15,6516,100,6516,100,2006,2006.0
2537,2537,Banlieue 13,11,Alien 3,7,1728,57,11763,67,2006,1992.0
2538,2538,The Break-Up,12,Up,2,6202,100,4429,100,2006,2009.0
2539,2539,Cavite,6,Cavite,6,6582,100,6582,100,2006,2006.0
2540,2540,X-Men: The Last Stand,21,The Last Stand,14,6188,100,2059,100,2006,2013.0
2541,2541,An Inconvenient Truth,21,Truth,5,6290,100,701,100,2006,2015.0
2542,2542,High School Musical,19,High School,11,10703,74,2957,100,2006,2012.0
2543,2543,The Da Vinci Code,17,The Da Vinci Code,17,6189,100,6189,100,2006,2006.0
2544,2544,See No Evil,11,See No Evil,11,6318,100,6318,100,2006,2006.0
2545,2545,Over the Hedge,14,Over the Hedge,14,6195,100,6195,100,2006,2006.0
2546,2546,Wah-Wah,7,Wah-Wah,7,6500,100,6500,100,2006,2006.0
2547,2547,Just My Luck,12,Luck,4,6310,100,4720,100,2006,2009.0
2548,2548,Poseidon,8,Poseidon,8,6233,100,6233,100,2006,2006.0
2549,2549,Goal! The Dream Begins,22,Goal! The Dream Begins,22,6370,100,6370,100,2006,2006.0
2550,2550,Dead Man's Shoes,16,Dead Man's Shoes,16,6736,100,6736,100,2006,2006.0
2551,2551,Keeping Up with the Steins,26,Up,2,6367,100,4429,100,2006,2009.0
2552,2552,Wu ji,5,Papa (Luo shan ji dao dan ji hua),33,3425,50,379,57,2006,2016.0
2553,2553,The Proposition,15,8: The Mormon Proposition,25,6399,100,4226,100,2006,2010.0
2554,2554,An American Haunting,20,An American Haunting,20,6313,100,6313,100,2006,2006.0
2555,2555,Hoot,4,Hoot,4,6345,100,6345,100,2006,2006.0
2556,2556,Down in the Valley,18,Down in the Valley,18,6447,100,6447,100,2006,2006.0
2557,2557,Mission: Impossible III,23,Mission: Impossible III,23,6198,100,6198,100,2006,2006.0
2558,2558,Chinjeolhan geumjassi,21,Coriolanus,10,2849,52,2849,52,2006,2012.0
2559,2559,Clean,5,Clean,5,6539,100,6539,100,2006,2006.0
2560,2560,Water,5,Hell or High Water,18,6375,100,65,100,2006,2016.0
2561,2561,Grip: A Criminal's Story,24,Criminal,8,13768,68,7564,100,2006,2004.0
2562,2562,Stick It,8,Stick It,8,6285,100,6285,100,2006,2006.0
2563,2563,R.V.,4,RV,2,6219,67,6219,80,2006,2006.0
2564,2564,The Lost City,13,The Lost City,13,6387,100,6387,100,2006,2006.0
2565,2565,Akeelah and the Bee,19,Akeelah and the Bee,19,6303,100,6303,100,2006,2006.0
2566,2566,United 93,9,United 93,9,6280,100,6280,100,2006,2006.0
2567,2567,The Sentinel,12,The Sentinel,12,6272,100,6272,100,2006,2006.0
2568,2568,In Her Line of Fire,19,In Her Line of Fire,19,6786,100,6786,100,2006,2006.0
2569,2569,Silent Hill,11,Silent Hill: Revelation 3D,26,6253,100,2734,100,2006,2012.0
2570,2570,American Dreamz,15,American Dreamz,15,6353,100,6353,100,2006,2006.0
2571,2571,Scary Movie 4,13,Scary Movie 4,13,6204,100,6204,100,2006,2006.0
2572,2572,The Wild,8,The Wild Life (2016),20,6268,100,100,100,2006,2016.0
2573,2573,Hard Candy,10,Hard Candy,10,6423,100,6423,100,2006,2006.0
2574,2574,Sisters in Law,14,Sisters,7,6630,100,561,100,2006,2015.0
2575,2575,Lucky Number Slevin,19,Lucky Number Slevin,19,6296,100,6296,100,2006,2006.0
2576,2576,Phat Girlz,10,Phat Girlz,10,6354,100,6354,100,2006,2006.0
2577,2577,Friends with Money,18,Friends with Money,18,6324,100,6324,100,2006,2006.0
2578,2578,Simon,5,Simon Killer,12,6756,100,2399,100,2006,2013.0
2579,2579,The Benchwarmers,16,The Benchwarmers,16,6236,100,6236,100,2006,2006.0
2580,2580,Take the Lead,13,Take,4,6275,100,5494,100,2006,2008.0
2581,2581,Basic Instinct 2,16,Basic Instinct 2,16,6361,100,6361,100,2006,2006.0
2582,2582,Brick,5,Brick Mansions,14,6395,100,1336,100,2006,2014.0
2583,2583,Marilyn Hotchkiss' Ballroom Dancing and Charm School,52,Marilyn Hotchkiss' Ballroom Dancing & Charm School,50,6469,96,6469,100,2006,2006.0
2584,2584,Slither,7,Slither,7,6348,100,6348,100,2006,2006.0
2585,2585,ATL,3,ATL,3,6298,100,6298,100,2006,2006.0
2586,2586,Ice Age: The Meltdown,21,Ice Age: The Meltdown,21,6192,100,6192,100,2006,2006.0
2587,2587,Boynton Beach Club,18,Boynton Beach Club,18,6377,100,6377,100,2006,2006.0
2588,2588,Stay Alive,10,Stay Alive,10,6293,100,6293,100,2006,2006.0
2589,2589,Inside Man,10,Inside Man,10,6206,100,6206,100,2006,2006.0
2590,2590,Larry the Cable Guy: Health Inspector,37,Larry the Cable Guy: Health Inspector,37,6316,100,6316,100,2006,2006.0
2591,2591,Lonesome Jim,12,Lonesome Jim,12,6522,100,6522,100,2006,2006.0
2592,2592,V for Vendetta,14,V for Vendetta,14,6220,100,6220,100,2006,2006.0
2593,2593,Thank You For Smoking,21,Thank You for Smoking,21,6287,95,6287,100,2006,2006.0
2594,2594,Fetching Cody,13,Touching Home,13,6141,60,4207,62,2006,2010.0
2595,2595,Sommersturm,11,Sommersby,9,6564,70,11501,70,2006,1993.0
2596,2596,Find Me Guilty,14,Find Me Guilty,14,6418,100,6418,100,2006,2006.0
2597,2597,She's the Man,13,She's the Man,13,6278,100,6278,100,2006,2006.0
2598,2598,The Shaggy Dog,14,The Dog,7,6232,100,1677,100,2006,2014.0
2599,2599,The Hills Have Eyes,19,The Hills Have Eyes 2,21,6258,100,5658,100,2006,2007.0
2600,2600,Failure to Launch,17,Failure to Launch,17,6205,100,6205,100,2006,2006.0
2601,2601,Dave Chappelle's Block Party,28,Dave Chappelle's Block Party,28,6334,100,6334,100,2006,2006.0
2602,2602,16 Blocks,9,16 Blocks,9,6270,100,6270,100,2006,2006.0
2603,2603,Aquamarine,10,Aquamarine,10,6305,100,6305,100,2006,2006.0
2604,2604,Ultraviolet,11,Ultraviolet,11,6306,100,6306,100,2006,2006.0
2605,2605,Joyeux Noël,11,Joyeux Noel (Merry Christmas),29,2717,61,7006,75,2006,2005.0
2606,2606,Running Scared,14,Running Scared,14,6358,100,6358,100,2006,2006.0
2607,2607,Tsotsi,6,Tsotsi,6,6381,100,6381,100,2006,2006.0
2608,2608,Madea's Family Reunion,22,Reunion,7,6228,76,4909,100,2006,2009.0
2609,2609,Doogal,6,Doogal,6,6351,100,6351,100,2006,2006.0
2610,2610,Nochnoy dozor,13,Night Watch (Nochnoi Dozor),27,6407,55,6407,63,2006,2006.0
2611,2611,Eight Below,11,Eight Below,11,6211,100,6211,100,2006,2006.0
2612,2612,Winter Passing,14,Winter Passing,14,6555,100,6555,100,2006,2006.0
2613,2613,Date Movie,10,Date Movie,10,6249,100,6249,100,2006,2006.0
2614,2614,Curious George,14,Curious George,14,6238,100,6238,100,2006,2006.0
2615,2615,Final Destination 3,19,Final Destination 3,19,6244,100,6244,100,2006,2006.0
2616,2616,Firewall,8,Firewall,8,6248,100,6248,100,2006,2006.0
2617,2617,The Pink Panther,16,The Pink Panther 2,18,4505,94,4505,100,2006,2009.0
2618,2618,London,6,London Has Fallen,17,6673,100,33,100,2006,2016.0
2619,2619,When a Stranger Calls,21,When a Stranger Calls,21,6250,100,6250,100,2006,2006.0
2620,2620,Bubble,6,The Bubble,10,6530,100,5893,100,2006,2007.0
2621,2621,Tristram Shandy: A Cock and Bull Story,38,Cock and Bull,13,6414,100,343,100,2006,2016.0
2622,2622,Rang De Basanti,15,Rang De Basanti,15,6393,100,6393,100,2006,2006.0
2623,2623,Imagine Me & You,16,Imagine Me and You,18,6439,88,6439,100,2006,2006.0
2624,2624,Nanny McPhee,12,Nanny McPhee Returns,20,6252,100,3985,100,2006,2010.0
2625,2625,Big Momma's House 2,19,Big Momma's House 2,19,6223,100,6223,100,2006,2006.0
2626,2626,Manderlay,9,Manderlay,9,6576,100,6576,100,2006,2006.0
2627,2627,End of the Spear,16,End of the Spear,16,6333,100,6333,100,2006,2006.0
2628,2628,Underworld: Evolution,21,Underworld: Evolution,21,6231,100,6231,100,2006,2006.0
2629,2629,Last Holiday,12,Last Holiday,12,6265,100,6265,100,2006,2006.0
2630,2630,Glory Road,10,Glory Road,10,6256,100,6256,100,2006,2006.0
2631,2631,Fateless,8,Fateless,8,6515,100,6515,100,2006,2006.0
2632,2632,Grandma's Boy,13,Grandma's Boy,13,6360,100,6360,100,2006,2006.0
2633,2633,BloodRayne,10,BloodRayne,10,6389,100,6389,100,2006,2006.0
2634,2634,Hostel,6,Hostel Part II,14,6251,100,5670,100,2006,2007.0
2635,2635,Chicken Tikka Masala,20,Men & Chicken,13,6806,59,361,78,2005,2016.0
2636,2636,The Call of Cthulhu,19,The Call,8,730,65,2000,100,2005,2013.0
2637,2637,Insomnia Manica,15,Insomnia,8,8435,70,8435,100,2005,2002.0
2638,2638,Dungeons & Dragons: Wrath of the Dragon God,43,Dungeons & Dragons,18,9345,59,9345,100,2005,2000.0
2639,2639,The Matador,11,The Matador (2008),18,6929,100,5423,100,2005,2008.0
2640,2640,Match Point,11,Match,5,6898,100,990,100,2005,2015.0
2641,2641,Rumor Has It,12,Rumor Has It,12,6860,100,6860,100,2005,2005.0
2642,2642,Wolf Creek,10,Wolf Creek,10,6921,100,6921,100,2005,2005.0
2643,2643,The New World,13,The New World,13,6928,100,6928,100,2005,2005.0
2644,2644,Munich,6,Munich,6,6854,100,6854,100,2005,2005.0
2645,2645,Caché,5,Ca$h,4,4272,67,4272,75,2005,2010.0
2646,2646,Fun With Dick And Jane,22,Fun with Dick and Jane,22,6810,91,6810,100,2005,2005.0
2647,2647,The White Countess,18,The White Countess,18,6986,100,6986,100,2005,2005.0
2648,2648,Cheaper by the Dozen 2,22,Cheaper by the Dozen 2,22,6817,100,6817,100,2005,2005.0
2649,2649,The Producers: The Movie Musical,32,The Producers,13,13271,62,6908,100,2005,2005.0
2650,2650,Hoodwinked,10,Hoodwinked Too! Hood vs. Evil,29,6845,100,3426,100,2005,2011.0
2651,2651,The Family Stone,16,Stone,5,6835,100,4062,100,2005,2010.0
2652,2652,Los tres entierros de Melquiades Estrada,40,The Three Burials of Melquiades Estrada,39,6957,66,6957,68,2005,2005.0
