,ReleaseDate,mvName,ProdBudget,DGross,WwGross
2786,1999-08-27,The Muse,15000000,11614954,11614954
2787,1998-04-03,Barney's Great Adventure,15000000,11156471,11156471
2788,1989-03-01,New York Stories,15000000,10763469,10763469
2789,1998-11-25,Home Fries,15000000,10513979,10513979
2790,2000-03-24,Here on Earth,15000000,10494147,10845127
2791,2004-10-08,Raise Your Voice,15000000,10411980,14811980
2792,1985-12-18,Brazil,15000000,9929135,9929135
2793,1993-04-23,The Dark Half,15000000,9579068,9579068
2794,2007-03-02,Black Snake Moan,15000000,9396870,10951153
2795,2003-02-21,Dark Blue,15000000,9237470,12262065
2796,2013-05-10,Peeples,15000000,9177065,9307166
2797,2007-06-22,A Mighty Heart,15000000,9176787,19153568
2798,1983-09-30,Brainstorm,15000000,8921050,8921050
2799,2000-03-24,Whatever it Takes,15000000,8735529,8735529
2800,2003-03-21,Boat Trip,15000000,8586376,14933713
2801,2002-05-22,The Importance of Being Earnest,15000000,8378141,8378141
2802,1999-05-21,The Love Letter,15000000,8322608,8322608
2803,2006-05-05,Hoot,15000000,8117637,8224998
2804,2008-02-08,In Bruges,15000000,7800825,34533783
2805,2012-12-28,Promised Land,15000000,7597898,9300336
2806,2001-10-08,Mulholland Drive,15000000,7219578,11919578
2807,2008-08-20,The Rocker,15000000,6409528,8767338
2808,2009-08-21,Post Grad,15000000,6380019,6561243
2809,2009-06-19,Whatever Works,15000000,5306706,35106706
2810,2000-07-19,The In Crowd,15000000,5217498,5217498
2811,2005-12-14,Los tres entierros de Melquiades Estrada,15000000,5027684,13454474
2812,1999-09-24,Jakob the Liar,15000000,4956401,4956401
2813,2007-09-28,Se jie,15000000,4604982,65696051
2814,2005-10-21,"Kiss Kiss, Bang Bang",15000000,4235837,16829464
2815,1999-04-30,Idle Hands,15000000,4023741,4023741
2816,2015-10-30,Scout's Guide to the Zombie Apocalypse,15000000,3703046,14947243
2817,2007-01-26,Blood and Chocolate,15000000,3526588,6551310
2818,2010-09-22,You Will Meet a Tall Dark Stranger,15000000,3247816,34247816
2819,2010-09-15,Never Let Me Go,15000000,2434652,11173718
2820,2003-12-25,The Company,15000000,2281585,3396508
2821,2008-07-18,Transsiberian,15000000,2203641,6379575
2822,1999-10-22,Crazy in Alabama,15000000,1954202,1954202
2823,1986-01-17,The Clan of the Cave Bear,15000000,1953732,1953732
2824,2008-03-14,Funny Games,15000000,1294640,8200127
2825,2006-06-02,Banlieue 13,15000000,1200216,11599903
2826,1999-11-12,Felicia's Journey,15000000,824295,1970268
2827,2002-01-25,Metropolis,15000000,673414,1405032
2828,2015-10-16,Nie yin niang,15000000,632542,6832542
2829,1995-12-01,Things to Do in Denver when You're Dead,15000000,529766,529766
2830,2013-04-26,The Reluctant Fundamentalist,15000000,528731,528731
2831,2004-02-06,The Return,15000000,501752,5953886
2832,2003-07-25,Buffalo Soldiers,15000000,353743,353743
2833,2003-04-25,Steal (Canadian Release),15000000,220944,220944
2834,2010-08-27,Centurion,15000000,123570,7885048
2835,2009-10-23,Ong-Bak 2,15000000,102458,7583050
2836,1996-12-31,Silent Trigger,15000000,76382,76382
2837,2008-08-01,Midnight Meat Train,15000000,73548,1590246
2838,2013-09-06,Winnie Mandela,15000000,61847,61847
2839,2011-11-04,The Son of No One,15000000,30680,1148578
2840,2002-10-25,All the Queen's Men,15000000,22723,22723
2841,2007-10-05,The Good Night,15000000,22441,22441
2842,2013-12-06,Khumba,15000000,0,20898221
2843,2015-12-31,Chiamatemi Francesco - Il papa della gente,15000000,0,3439835
2844,2008-12-31,Bathory,15000000,0,3436763
2845,2005-12-31,Dungeons & Dragons: Wrath of the Dragon God,15000000,0,909822
2846,2014-10-10,Automata,15000000,0,29050
2847,2015-09-01,Broken Horses,15000000,0,3471
2848,2001-06-29,Pandaemonium,15000000,0,0
2849,2010-02-05,Shinjuku Incident,15000000,0,0
2850,2015-12-31,In Dubious Battle,15000000,0,0
2851,1993-02-12,Groundhog Day,14600000,70906973,70906973
2852,2015-07-01,Magic Mike XXL,14500000,66013057,123709460
2853,1996-11-01,Romeo+Juliet,14500000,46338728,147542381
2854,2011-07-22,Elle s'appelait Sarah,14500000,7691700,25480031
2855,2015-06-05,Freedom,14500000,0,565801
2856,1992-08-07,Unforgiven,14400000,101157447,159157447
2857,2006-01-27,Manderlay,14200000,74205,543306
2858,1990-03-23,Pretty Woman,14000000,178406268,432645872
2859,1987-09-18,Fatal Attraction,14000000,156645693,320100000
2860,2008-11-12,Slumdog Millionaire,14000000,141319928,384519665
2861,1974-12-17,Towering Inferno,14000000,116000000,139700000
2862,1988-05-25,Crocodile Dundee 2,14000000,109306210,239606210
2863,1989-12-20,Born on the Fourth of July,14000000,70001698,70001698
2864,1993-10-01,Cool Runnings,14000000,68856263,155056263
2865,2007-01-12,Stomp the Yard,14000000,61356221,75525718
2866,2009-01-16,My Bloody Valentine,14000000,51545952,102836002
2867,2012-08-31,The Possession,14000000,49130588,82925064
2868,1982-10-22,First Blood,14000000,47212904,125212904
2869,1977-07-13,The Spy Who Loved Me,14000000,46800000,185400000
2870,1998-09-25,Urban Legend,14000000,38116707,72571864
2871,1981-12-09,Taps,14000000,35856053,35856053
2872,2012-02-24,Tyler Perry's Good Deeds,14000000,35025791,35579177
2873,1991-01-18,White Fang,14000000,34729091,34729091
2874,1988-12-21,Dangerous Liaisons,14000000,34700000,34700000
2875,1999-10-08,Superstar,14000000,30628981,30628981
2876,2011-12-30,The Iron Lady,14000000,29959436,115592104
2877,1993-07-23,Poetic Justice,14000000,27450453,27450453
2878,2002-10-04,Jonah: A VeggieTales Movie,14000000,25571351,25608779
2879,2002-03-08,All About the Benjamins,14000000,25482931,25873145
2880,1977-06-17,Exorcist II: The Heretic,14000000,25011000,25011000
2881,2010-03-12,Our Family Wedding,14000000,20255281,21410546
2882,1995-10-27,Vampire in Brooklyn,14000000,19637147,19637147
2883,2006-05-05,An American Haunting,14000000,16298046,30443277
2884,2003-08-22,My Boss's Daughter,14000000,15549702,15549702
2885,2009-08-07,A Perfect Getaway,14000000,15515460,22815460
2886,1996-10-25,Thinner,14000000,15171475,15171475
2887,1998-08-21,Dead Man on Campus,14000000,15064948,15064948
2888,1999-05-14,Tea with Mussolini,14000000,14395874,14395874
2889,1977-06-22,"New York, New York",14000000,13800000,13800000
2890,2002-04-26,Jason X,14000000,13121555,16951798
2891,1994-05-13,Crooklyn,14000000,13024170,13024170
2892,2007-03-16,I Think I Love My Wife,14000000,12559771,13205411
2893,2015-02-20,Hot Tub Time Machine 2,14000000,12314651,12452601
2894,2006-11-17,Bobby,14000000,11242801,20597806
2895,2001-02-02,Head Over Heels,14000000,10397365,10397365
2896,2012-10-26,Fun Size,14000000,9409538,11166615
2897,1999-04-23,Lost and Found,14000000,6552255,6552255
2898,2007-11-30,Le Scaphandre et le Papillon,14000000,5990075,22754472
2899,2006-10-06,Little Children,14000000,5463019,14121177
2900,2000-04-21,Gossip,14000000,5108820,12591270
2901,1999-03-26,A Walk on the Moon,14000000,4741987,4741987
2902,2006-10-27,Catch a Fire,14000000,4299773,5782198
2903,2014-12-19,Mr. Turner,14000000,3958546,25187026
2904,2001-09-07,Soul Survivors,14000000,3100650,4288246
2905,2009-05-22,Easy Virtue,14000000,2656784,20537741
2906,1995-03-31,Jefferson in Paris,14000000,2461628,2461628
2907,2010-08-06,Flipped,14000000,1755212,1755212
2908,1978-01-01,Caravans,14000000,1000000,1000000
2909,2010-06-25,Les herbes folles,14000000,403952,1903952
2910,2003-01-24,Amen,14000000,274299,274299
2911,2008-09-26,The Lucky Ones,14000000,266967,266967
2912,2011-09-30,Margaret,14000000,47185,623292
2913,2011-12-31,Reign of Assassins,14000000,0,11354230
2914,2009-10-27,Stan Helsing: A Parody,14000000,0,1553556
2915,2005-12-09,Brokeback Mountain,13900000,83043761,177012173
2916,1995-07-01,Clueless,13700000,56598476,56598476
2917,1990-03-30,Teenage Mutant Ninja Turtles,13500000,135265915,202000000
2918,1956-10-05,The Ten Commandments,13500000,80000000,80000000
2919,2002-11-08,Far From Heaven,13500000,15901849,29027914
2920,2012-10-12,Seven Psychopaths,13500000,15024049,33035736
2921,2000-11-22,Quills,13500000,7060876,11732088
2922,1982-01-29,The Border,13500000,6118683,6118683
2923,2005-02-18,Downfall,13500000,5501940,93631744
2924,2001-03-02,The Caveman's Valentine,13500000,687081,892506
2925,2011-04-01,The Last Godfather,13400000,164247,164247
2926,2014-04-04,Under the Skin,13300000,2614251,7229933
2927,2004-12-17,Mar adentro,13300000,2086345,39686345
2928,2014-09-12,No Good Deed,13200000,52543632,54323210
2929,1987-12-23,Good Morning Vietnam,13000000,123922370,123922370
2930,2010-12-03,Black Swan,13000000,106954678,331266710
2931,2001-01-12,Save the Last Dance,13000000,91038276,122244329
2932,2011-02-09,Justin Bieber: Never Say Never,13000000,73013910,99034125
2933,2016-03-16,Miracles from Heaven,13000000,61705123,73746393
2934,2000-02-11,Snow Day,13000000,60008303,62452927
2935,2004-01-23,The Butterfly Effect,13000000,57924679,95638592
2936,1974-12-11,The Godfather: Part II,13000000,57300000,57300000
2937,2016-06-24,The Shallows,13000000,55121623,118482550
2938,1987-07-17,RoboCop,13000000,53424681,53424681
2939,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,13000000,49369899,49369899
2940,2007-11-21,This Christmas,13000000,49121934,49733545
2941,2014-02-14,About Last Night,13000000,48637684,50445860
2942,2000-12-15,"Dude, Where's My Car?",13000000,46729374,73180297
2943,1988-08-12,Young Guns,13000000,44726644,44726644
2944,2014-10-10,St. Vincent,13000000,44137712,54837234
2945,2014-07-02,Earth to Echo,13000000,38934842,42174545
2946,1999-03-31,Ten Things I Hate About You,13000000,38177966,60414025
2947,2002-05-10,The New Guy,13000000,28972187,28972187
2948,1993-02-05,Loaded Weapon 1,13000000,27979399,27979399
2949,1999-03-12,Baby Geniuses,13000000,27151490,27151490
2950,1998-04-24,The Big Hit,13000000,27066941,27066941
2951,1990-11-09,Child's Play 2,13000000,26904572,34166572
2952,1996-07-10,Harriet the Spy,13000000,26570048,26570048
2953,2013-03-01,21 and Over,13000000,25682380,42195766
2954,2007-11-21,The Mist,13000000,25593755,57189408
2955,2015-04-10,Ex Machina,13000000,25440971,37065887
2956,1999-10-29,Being John Malkovich,13000000,22858926,32382381
2957,2001-09-07,Two Can Play That Game,13000000,22235901,22391450
2958,2016-03-11,Eye in the Sky,13000000,18704596,32848185
2959,2013-03-22,Admission,13000000,18007317,18733666
2960,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303
2961,2001-06-29,crazy/beautiful,13000000,16929123,19929123
2962,1998-08-28,54,13000000,16757163,16757163
2963,2015-10-16,Room,13000000,14677674,36226429
2964,2006-12-20,Letters from Iwo Jima,13000000,13756082,67867998
2965,2009-05-29,Män som hatar kvinnor,13000000,12749992,109421911
2966,2007-02-23,The Astronaut Farmer,13000000,11003643,11141213
2967,1998-06-12,Dirty Work,13000000,10020081,10020081
2968,1998-05-08,Woo,13000000,8064972,8064972
2969,1994-04-13,Serial Mom,13000000,7881335,7881335
2970,1999-08-04,Dick,13000000,6276869,6276869
2971,1999-11-10,Light It Up,13000000,5871603,5871603
2972,2001-08-24,Bubble Boy,13000000,5002310,5002310
2973,2002-02-01,Birthday Girl,13000000,4919896,8130727
2974,2007-05-04,"Paris, je t'aime",13000000,4857374,4857374
2975,2007-08-24,Resurrecting the Champ,13000000,3172382,3260555
2976,2010-03-26,Chloe,13000000,3075255,11831131
2977,2001-03-02,The Widow of St. Pierre,13000000,3058380,3058380
2978,1996-04-05,Faithful,13000000,2104439,2104439
2979,2010-02-26,Un Prophète,13000000,2087720,19910624
2980,2010-12-03,"I Love You, Phillip Morris",13000000,2037459,23014027
2981,2015-07-24,The Vatican Tapes,13000000,1784763,12986189
2982,2006-03-17,Find Me Guilty,13000000,1173673,2898225
2983,1993-05-14,Excessive Force,13000000,1152117,1152117
2984,2006-10-13,Infamous,13000000,1151330,2613717
2985,2011-07-29,Attack the Block,13000000,1024175,6459183
2986,2015-08-14,Brothers,13000000,656688,17856688
2987,2000-12-29,The Claim,13000000,622023,1375635
2988,2011-12-23,In The Land of Blood and Honey,13000000,303877,509193
2989,2010-06-18,The Killer Inside Me,13000000,217277,3617277
2990,2012-03-30,Womb,13000000,0,0
2991,2013-03-15,The Call,12800000,51872378,69821476
2992,2016-08-05,Operation Chromite,12700000,1022720,50012562
2993,2002-07-12,Crocodile Hunter: Collision Course,12500000,28436931,33436931
2994,2010-09-03,Machete,12500000,26593646,46370970
2995,2002-12-19,Antwone Fisher,12500000,21078145,23367586
2996,1982-02-12,La Guerre du feu,12500000,20959585,20959585
2997,2002-11-22,The Emperor's Club,12500000,14060950,16193713
2998,1993-09-10,True Romance,12500000,12281000,12309980
2999,2009-09-11,Sorority Row,12500000,11965282,26735797
3000,1992-09-30,Glengarry Glen Ross,12500000,10725228,10725228
3001,2008-11-07,The Boy in the Striped Pajamas,12500000,9046156,44083403
3002,1982-04-02,Cat People,12500000,7000000,21000000
3003,1979-05-25,The Prisoner of Zenda,12500000,7000000,7000000
3004,2010-10-15,Conviction,12500000,6797696,11826980
3005,2007-10-12,Lars and the Real Girl,12500000,5956480,11277119
3006,2010-05-21,Solitary Man,12500000,4360548,4360548
3007,2000-09-22,Dancer in the Dark,12500000,4157491,45557491
3008,2010-12-17,Casino Jack,12500000,2039869,2272186
3009,1997-12-31,Oscar and Lucinda,12500000,1612957,1612957
3010,1996-11-01,The Funeral,12500000,1212799,1412799
3011,2004-09-03,Tae Guik Gi: The Brotherhood of War,12500000,1110186,69826708
3012,2010-04-16,The Perfect Game,12500000,1089445,3931367
3013,2013-03-01,Ernest et Celestine,12500000,292562,9376444
3014,2012-05-04,A Little Bit of Heaven,12500000,10011,1100287
3015,1988-11-18,The Land Before Time,12300000,48092846,81972846
3016,1975-06-20,Jaws,12000000,260000000,470700000
3017,1973-12-26,The Exorcist,12000000,202347346,400214478
3018,2014-06-06,The Fault in Our Stars,12000000,124872350,307166834
3019,1999-07-09,American Pie,12000000,101800948,234723148
3020,2012-04-20,Think Like a Man,12000000,91547205,113373764
3021,2014-04-16,Heaven is for Real,12000000,91386097,100919111
3022,1986-12-12,The Golden Child,12000000,79817937,79817937
3023,1982-06-04,Star Trek II: The Wrath of Khan,12000000,78912963,95800000
3024,2002-09-13,Barbershop,12000000,75781642,77063461
3025,1983-06-03,WarGames,12000000,74433837,74433837
3026,1994-02-04,Ace Ventura: Pet Detective,12000000,72217396,107217396
3027,2012-02-24,Act of Valor,12000000,70012847,82497035
3028,1985-02-08,Witness,12000000,65532576,65532576
3029,2006-08-11,Step Up,12000000,65328121,110989157
3030,2012-02-03,Chronicle,12000000,64575175,123681790
3031,1996-12-20,Beavis and Butt-head Do America,12000000,63118386,63118386
3032,1970-01-01,Patton,12000000,62500000,62500000
3033,2012-03-02,Project X,12000000,54731865,103028188
3034,1997-12-25,Jackie Brown,12000000,39673162,74727492
3035,1983-11-18,Yentl,12000000,39012241,39012241
3036,2008-04-25,Harold & Kumar Escape from Guantanamo Bay,12000000,38108728,43353117
3037,2013-11-22,Philomena,12000000,37709979,98963392
3038,1981-11-06,Time Bandits,12000000,37400000,37400000
3039,2002-02-15,Crossroads,12000000,37188667,57000000
3040,2015-07-24,Paper Towns,12000000,32000304,85512300
3041,2008-10-10,Quarantine,12000000,31691811,41924774
3042,2002-08-21,One Hour Photo,12000000,31597131,52223306
3043,2008-02-01,The Eye,12000000,31418697,57577765
3044,2004-04-07,Johnson Family Vacation,12000000,31203964,31286759
3045,2001-12-21,How High,12000000,31155435,31222395
3046,1960-10-07,Spartacus,12000000,30000000,60000000
3047,2006-09-01,Crank,12000000,27838408,43924923
3048,1992-12-11,The Muppet Christmas Carol,12000000,27281507,27281507
3049,2002-10-25,Frida,12000000,25885000,56131239
3050,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439
3051,2014-12-12,Top Five,12000000,25317379,25514848
3052,1998-09-11,Rounders,12000000,22921898,22921898
3053,1967-04-28,Casino Royale,12000000,22744718,41744718
3054,1979-06-15,Prophecy,12000000,22673340,22673340
3055,2015-01-30,Project Almanac,12000000,22348241,32248241
3056,2010-05-14,Just Wright,12000000,21540363,21867665
3057,1999-09-10,A Stir of Echoes,12000000,21133087,21133087
3058,1995-01-13,Tales from the Crypt: Demon Knight,12000000,21089146,21089146
3059,1978-01-01,The Boys from Brazil,12000000,19000000,19000000
3060,2005-03-11,The Upside of Anger,12000000,18761993,28915761
3061,2006-03-03,Aquamarine,12000000,18597342,22978953
